mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_accuracy,rank_train_f1_score,rank_train_recall,rank_train_precision
0.009450244903564452,0.00044602727895902547,3.8027652740478515,0.012721780356412414,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.7585034013605442,0.7494331065759637,0.7918321043675554,0.7481565513329552,0.7300056721497448,0.7555861671573526,0.020345511988115995,13,0.9995746490854955,0.9994328654473273,0.9991494187694925,0.9994329458463284,0.9992911823079104,0.9993762122913108,0.00014454814924703507,0.8182974111894545,0.8144242745565571,0.8499709180521825,0.8030627282474687,0.786660452822828,0.8144831569736983,0.02087324721878598,13,0.9993164730006835,0.999548652488912,0.9987269527792549,0.9992726613906068,0.9987719298245614,0.9991273338968037,0.00032280648413055327,0.6838940233507121,0.6746430959926045,0.7040603678351086,0.6674053344676542,0.6588052611428776,0.6777616165577914,0.015527729336142975,13,0.9997923277181987,0.9992720501687583,0.9994798826352658,0.9995674636477022,0.9997049051375161,0.9995633258614882,0.00018127766780818723,0.7210480609891999,0.7178176257488926,0.7464689444483074,0.6979515337684806,0.6925810488877238,0.7151734427685208,0.019120259826334404,13,0.9995530498955254,0.9994093273934609,0.9991006248088145,0.9994185885724786,0.9992357289969708,0.9993434639334501,0.00015778823735931123,1,1,1,14
0.011410999298095702,0.0036829857426194145,0.3609161376953125,0.0068823264312866395,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.6938775510204082,0.703514739229025,0.7362450368689734,0.6942711287577992,0.6880317640385706,0.7031880439829552,0.017255613501355856,17,0.7263575783354601,0.7274918474408053,0.7161893960873263,0.7333427842358945,0.7357527643889992,0.7278268740976971,0.006796277935782846,0.675514239647541,0.7829046957598657,0.8032704789309476,0.6745391558477879,0.7563590872967428,0.7385175314965771,0.053933538731697074,20,0.7943013383058276,0.790033725634246,0.7820962888843597,0.7913007315145137,0.7920520372786792,0.7899568243235252,0.0041680867747642915,0.5951074096242919,0.6062839105481316,0.6416488032910004,0.5980017589634875,0.5939459683141822,0.6069975701482188,0.017854199029530924,17,0.6294041457104886,0.631808068648944,0.6234326276157295,0.6394109263328044,0.6484120099056636,0.6344935556427261,0.008641318953072541,0.622105816634069,0.6434308143031994,0.6801171886219549,0.6225782027009554,0.624937106723847,0.638633825796805,0.02219206490282733,17,0.66769048204518,0.6666768442833209,0.6585986042226226,0.6716722708970382,0.686123086916414,0.6701522576729151,0.009044374742853653,17,17,17,17
0.013715076446533202,0.003174287450145284,4.2607433795928955,0.026968107240422055,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6893424036281179,0.7012471655328798,0.732274532047646,0.7005104934770278,0.681792399319342,0.7010333988010027,0.017223373432134047,18,0.723521905572097,0.7228129873812562,0.7105188545506096,0.7271051885455061,0.7297986957754465,0.7227515263649831,0.006615927635325686,0.7569421630537824,0.7796534538598453,0.7974468554794117,0.7729687203091943,0.7515337576690093,0.7717089900742486,0.016445293086944826,17,0.7942952344631962,0.7918378967291004,0.7784662055171349,0.7877493372635386,0.7926345538314657,0.7889966455608872,0.005689078565908299,0.5967762627535488,0.6090886654144819,0.6267985146460414,0.6058507357346955,0.5879005461011496,0.6052829449299835,0.013055551047015309,18,0.6219783957832624,0.6236966219424084,0.6173978358565181,0.6332493627217555,0.6370340968190285,0.6266712626245946,0.007314747621498171,0.6289018874693201,0.6445651978752172,0.6635382548713624,0.6361646465088038,0.619345639081965,0.6385031251613338,0.015021104924035768,18,0.6588036545107759,0.6597194306844155,0.6528858005262521,0.6665201161927169,0.6757140074790248,0.662728601878637,0.00780176135215089,18,18,19,18
0.01489715576171875,0.0026855251894896243,0.3949409484863281,0.04278540731744498,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.8605442176870748,0.8486394557823129,0.8740782756664776,0.8496880317640386,0.8355076574021554,0.8536915276604118,0.012921171789642062,3,0.9994328654473273,0.9991492981709911,0.9985823646158208,0.9988658916926566,0.9988658916926566,0.9989792623238906,0.00028910260241463257,0.8868662869906783,0.8863907220745006,0.8897181158917498,0.8683728674379391,0.8586116585822513,0.8779919301954239,0.012287543616809792,4,0.9998251748251747,0.9996629429892142,0.9994139431054055,0.9995013276710286,0.9995758242961876,0.9995958425774021,0.00014107938343783908,0.8398670406103528,0.8249080464476016,0.8377153733776462,0.8269945760841733,0.8092057874140152,0.8277381647867579,0.010942265076923217,3,0.9991912034964755,0.9988322910897227,0.9982094309231203,0.9987603872014212,0.9984793750355916,0.9986945375492663,0.0003321483475003239,0.860817310481734,0.8523678973721039,0.8608765618287748,0.8456025614661431,0.8304627937845442,0.85002542498666,0.011330996438555355,3,0.9995067560173507,0.9992465280660696,0.998808665744079,0.9991292466522578,0.9990247582311169,0.9991431909421749,0.00023194222707104118,4,4,4,1
0.013784027099609375,0.0037584414871556066,0.43535623550415037,0.09950459562521694,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.826530612244898,0.8117913832199547,0.8468519568916619,0.8111174134997164,0.8020419739081112,0.8196666679528685,0.015696454169208274,8,0.9994328654473273,0.9991492981709911,0.9985823646158208,0.9988658916926566,0.9988658916926566,0.9989792623238906,0.00028910260241463257,0.8656458863359302,0.8577501721406311,0.8835137073672737,0.8427690906998797,0.8470571328712565,0.8593471978829943,0.014506022775869785,8,0.9998251748251747,0.9996629429892142,0.9994139431054055,0.9995013276710286,0.9995758242961876,0.9995958425774021,0.00014107938343783908,0.7763496768265448,0.7789640706138882,0.7945775470626639,0.763844640818061,0.7633485058680848,0.7754168882378486,0.011490397794059762,8,0.9991912034964755,0.9988322910897227,0.9982094309231203,0.9987603872014212,0.9984793750355916,0.9986945375492663,0.0003321483475003239,0.8096357843433072,0.8121757671448911,0.8309758188118855,0.7931354411428747,0.7965528804927922,0.8084951383871501,0.01340721385418944,8,0.9995067560173507,0.9992465280660696,0.998808665744079,0.9991292466522578,0.9990247582311169,0.9991431909421749,0.00023194222707104118,4,4,4,1
0.011111211776733399,0.0005138790096833533,0.2822571277618408,0.07222589396119605,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.6842403628117913,0.6989795918367347,0.7254679523539421,0.690300623936472,0.68689733408962,0.697177173005712,0.014992931554627102,20,0.7219622855522473,0.722671203743088,0.7105188545506096,0.7251204990076552,0.7296569322370287,0.7219859550181258,0.006334568283727142,0.7575912348232776,0.7786184367538457,0.7947409617145561,0.6712797722448764,0.75993090355962,0.7524322618192351,0.04276520323595302,19,0.7918090697962512,0.790461244915591,0.7789762451685366,0.7847535093658945,0.786825053665028,0.7865650245822603,0.004552347055869252,0.5926377513188883,0.6098110479852358,0.6261025329996702,0.5968720674398268,0.593379457831343,0.6037605715149928,0.012764855246504617,20,0.6228206195866532,0.6263437349220736,0.6185353109728328,0.6277978936723075,0.6394810404114751,0.6269957199130685,0.007013726217754449,0.6210918538666541,0.6515402316511799,0.6620886025436684,0.620821604382198,0.6264591810762695,0.636400294703994,0.01711710573433913,20,0.659060549318177,0.6600927679442384,0.6537648148230594,0.6581416969956009,0.6753899447537814,0.6612899547669715,0.007372278897901764,20,20,18,20
0.01065216064453125,0.001968671687320806,3.868341493606567,0.020933269972019178,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.7097505668934241,0.7148526077097506,0.7492909812819059,0.6988088485536018,0.6954055587067498,0.7136217126290865,0.01918357007480302,16,0.7395434566850986,0.7368495675599036,0.7307910405443719,0.7380209810036858,0.7459597391550893,0.7382329569896299,0.004873630937922587,0.7769107561080986,0.7877035418736896,0.8176365145255694,0.7617539771302645,0.7548069199278346,0.7797623419130914,0.02214823441320243,16,0.8020755225084298,0.8006123355676885,0.7932127528255275,0.7935197464859609,0.7991082395775159,0.7977057193930246,0.0036665999912029283,0.6242357118525258,0.6222423311724404,0.6513290119391338,0.6074041337218269,0.6047620663860434,0.6219946510143941,0.016585738439043155,16,0.6471256845296577,0.646326339108287,0.6412146196671523,0.6474267359861314,0.6637058959599019,0.6491598550502261,0.007614255517497577,0.6596774505472681,0.6613474644242007,0.6925144873040345,0.6330587077934222,0.6330987488816395,0.6559393717901131,0.022028066703035094,16,0.6869357889160843,0.685657689632944,0.6787849660502232,0.6791627924599559,0.7021557934057203,0.6865394060929855,0.008477639589266507,16,16,16,16
0.010163116455078124,0.001566744870210685,4.113991594314575,0.014776391829959143,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.6893424036281179,0.7012471655328798,0.732274532047646,0.7005104934770278,0.681792399319342,0.7010333988010027,0.017223373432134047,18,0.723521905572097,0.7228129873812562,0.7105188545506096,0.7271051885455061,0.7297986957754465,0.7227515263649831,0.006615927635325686,0.7569421630537824,0.7796534538598453,0.7974468554794117,0.7729687203091943,0.7515337576690093,0.7717089900742486,0.016445293086944826,17,0.7942952344631962,0.7918378967291004,0.7784662055171349,0.7877493372635386,0.7926345538314657,0.7889966455608872,0.005689078565908299,0.5967762627535488,0.6090886654144819,0.6267985146460414,0.6058507357346955,0.5879005461011496,0.6052829449299835,0.013055551047015309,18,0.6219783957832624,0.6236966219424084,0.6173978358565181,0.6332493627217555,0.6370340968190285,0.6266712626245946,0.007314747621498171,0.6289018874693201,0.6445651978752172,0.6635382548713624,0.6361646465088038,0.619345639081965,0.6385031251613338,0.015021104924035768,18,0.6588036545107759,0.6597194306844155,0.6528858005262521,0.6665201161927169,0.6757140074790248,0.662728601878637,0.00780176135215089,18,18,19,18
0.031204843521118165,0.01882903785372761,0.48076400756835935,0.10142351125862674,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.7908163265306123,0.7868480725623582,0.8241633579126489,0.7833238797504254,0.7714123652864435,0.7913128004084976,0.017658933040889672,11,0.9994328654473273,0.9991492981709911,0.9985823646158208,0.9988658916926566,0.9988658916926566,0.9989792623238906,0.00028910260241463257,0.8401839712044642,0.8462986457278027,0.8693374909957131,0.8279284608909466,0.82045404164977,0.8408405220937393,0.016879747146636995,11,0.9998251748251747,0.9996629429892142,0.9994139431054055,0.9995013276710286,0.9995758242961876,0.9995958425774021,0.00014107938343783908,0.7241644237980732,0.7358822011842928,0.7608106513399288,0.7253774620487321,0.711963932517645,0.7316397341777344,0.016438822481202646,11,0.9991912034964755,0.9988322910897227,0.9982094309231203,0.9987603872014212,0.9984793750355916,0.9986945375492663,0.0003321483475003239,0.7605339836758893,0.7775578065292277,0.8011973193845108,0.7597386701273898,0.7468972258643668,0.7691850011162769,0.018738786454704014,11,0.9995067560173507,0.9992465280660696,0.998808665744079,0.9991292466522578,0.9990247582311169,0.9991431909421749,0.00023194222707104118,4,4,4,1
0.01109619140625,0.0014782410537618937,0.32372465133666994,0.006611157930459633,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.746031746031746,0.7335600907029478,0.7833238797504254,0.7390811117413499,0.7271695972773681,0.7458332851007674,0.019749128906854044,15,0.9995746490854955,0.9994328654473273,0.9991494187694925,0.9994329458463284,0.9992911823079104,0.9993762122913108,0.00014454814924703507,0.8147716358690876,0.8066113707108594,0.8478767763645866,0.7986320846067823,0.7909910356478043,0.8117765806398239,0.019716442566450505,14,0.9993164730006835,0.9998251748251747,0.9990032858707557,0.9992726613906068,0.9990470763566232,0.9992929342887686,0.00029277546987703686,0.6720610805048554,0.6407387803991317,0.703477281719896,0.6530929681003538,0.6438068163309567,0.6626353854110387,0.023160044364755435,15,0.9997923277181987,0.9989946071381953,0.9992024396047028,0.9995674636477022,0.9994285932109558,0.999397086263951,0.00027788980419758295,0.7077921599528245,0.6837268125912498,0.750088955885039,0.6821861001237323,0.677645365176632,0.7002878787458955,0.027022539639531395,15,0.9995530498955254,0.9994088019677605,0.9991001100416999,0.9994185885724786,0.9992352076830215,0.9993431516320971,0.00015797410568944547,1,3,3,13
