mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,rank_train_f1_score,rank_train_precision,rank_train_recall,rank_train_accuracy
0.006251096725463867,0.0005683462475014599,1.7816110134124756,0.14842689054179722,manhattan,37,distance,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 37, 'weights': 'distance'})",0.8726840855106889,0.8560570071258907,0.855581947743468,0.8688836104513065,0.8669201520912547,0.8640253605845217,0.006953298558651772,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8834096129989152,0.872523566817145,0.8633366944637395,0.8764551792583476,0.8771972509909061,0.8745844609058107,0.006617689975056211,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8606604482369383,0.8515458362238506,0.8442301709047357,0.8685804353788973,0.8594897691330724,0.8569013319754989,0.008324326710553163,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.869304346757986,0.8587034958092972,0.8506849373255214,0.8705039307864874,0.8648597557817258,0.8628112932922036,0.0073410506426561176,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.008078527450561524,0.0006167916270939919,0.3022919178009033,0.04066374968797988,cosine,45,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 45, 'weights': 'uniform'})",0.8703087885985749,0.8479809976247031,0.8489311163895487,0.8646080760095012,0.8602661596958175,0.858419027663629,0.008741345007496092,17,0.8609098467751515,0.866967573346003,0.865661004869937,0.8622164152512175,0.8647268408551069,0.8640963362194831,0.002226097237037251,0.8843208965038287,0.8668772325308489,0.8568593234537177,0.8739329423780942,0.8733353776489275,0.8710651545030833,0.00903810978763762,18,0.8701185811785743,0.875406222445962,0.8776667849407918,0.8745973533828993,0.875154801127672,0.87458874861518,0.0024676084570293823,0.8552384121258294,0.8438774947020455,0.8344381043622394,0.8628430366111502,0.8476692239940709,0.8488132543590672,0.009699823799099273,17,0.8531781929646134,0.8578692729680331,0.8587464120659982,0.8514511887616629,0.8565118858757799,0.8555513905272175,0.002790950166044915,0.8660110956264787,0.8519214552219834,0.8418442275492564,0.8662333063282652,0.8561400985036454,0.8564300366459259,0.009176687694813,19,0.8592675958468561,0.8644878207610752,0.8658719490507443,0.8598835642893408,0.8633192985429103,0.8625660456981853,0.002579344263467864,19,20,19,19
0.007046031951904297,0.0016609505794758566,1.857550048828125,0.09505127002416754,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.8693586698337292,0.8470308788598575,0.8508313539192399,0.8622327790973872,0.8583650190114068,0.8575637401443241,0.007972810421270312,18,0.86138496258463,0.8672051312507424,0.8660173417270459,0.8623351942035872,0.8647268408551069,0.8643338941242226,0.0021873913321315695,0.8859211176227423,0.8703847017724506,0.8630083592787905,0.8685673337931178,0.8726884691127074,0.8721139963159616,0.0076085283504265366,16,0.8734758299830725,0.8773689478832318,0.8801716588097814,0.8752950836445401,0.8762477938074277,0.8765118628256108,0.0022314336595368996,0.8552766639954157,0.8436427902667412,0.8355202673942056,0.8599101046573328,0.8484708981108473,0.8485641448849085,0.008580907669908695,18,0.8522607832094489,0.8582984009602072,0.8587045150160358,0.8520891083252788,0.8568766073961622,0.8556458829814266,0.002898803565499979,0.8667219845726676,0.8527174140356958,0.8449060796448074,0.8621166770083891,0.8563194752371666,0.8565563260997454,0.007546915940207048,17,0.859986853593958,0.865685886818104,0.8667821667887162,0.860625262049604,0.8641756985790456,0.8634511735658854,0.002705612109324917,17,17,17,17
0.0056399345397949215,0.0005146176438168835,0.26296191215515136,0.006675378207233361,cosine,11,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 11, 'weights': 'distance'})",0.8836104513064132,0.8688836104513065,0.8660332541567696,0.8845605700712589,0.8769011406844106,0.8759978053340319,0.007509905224366448,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8887882257053916,0.8768727409893712,0.8692949096499919,0.8875821344911761,0.8873628677370952,0.8819801757146053,0.007664290245325781,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8725505713664702,0.8697942064871192,0.8614662664926224,0.8866940610819308,0.8704982903497467,0.872200679155578,0.008174318293182065,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8791722670106437,0.8720444752352963,0.8638531177817641,0.8855284250356446,0.8762119458275746,0.8753620461781846,0.007239572930423147,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.005701971054077148,0.0004399009612749894,0.30071544647216797,0.08523104787624644,cosine,24,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 24, 'weights': 'distance'})",0.8817102137767221,0.8669833729216152,0.860332541567696,0.8826603325415677,0.872148288973384,0.872766949956197,0.008559299076941416,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8859258532278829,0.8781678639417491,0.8654139760027072,0.8877445234044334,0.8795765706545894,0.8793657574462724,0.007866004985398014,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8675232833757589,0.8627865513771175,0.85086830589334,0.8850979626404756,0.8710516247429383,0.8674655456059259,0.0111456429224834,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8747053675889495,0.8681574724829172,0.8557294265940172,0.8847781516425075,0.873222028149225,0.8713184892915233,0.009479111967245933,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.006142663955688477,0.0012203400358733903,0.282472562789917,0.006686091449857662,cosine,48,uniform,"OrderedDict({'metric': 'cosine', 'n_neighbors': 48, 'weights': 'uniform'})",0.8712589073634204,0.8446555819477435,0.8498812351543943,0.8608076009501188,0.8574144486692015,0.8568035548169757,0.009174470538615217,20,0.8592469414419764,0.8648295522033496,0.8650671101080889,0.8620976362988478,0.8648456057007126,0.8632173691505951,0.002266712505687744,0.8872605344027155,0.8646390632973258,0.855813423292016,0.8707556001271062,0.8708564983502611,0.869865023893885,0.010287254999453349,20,0.8694481037871226,0.8747376100381721,0.8779953176811527,0.8747895751723177,0.8772198931049866,0.8748380999567503,0.002990166348125394,0.8554935143378251,0.8411012894193487,0.833957590742114,0.8578143061252436,0.844160139102816,0.8465053679454695,0.00895354381360039,20,0.8516054641321543,0.8552343500800372,0.8568838696099467,0.8505555789566319,0.8566007073200743,0.854175994019769,0.002609481614550072,0.8672296901758952,0.8492190421394239,0.8413766348978954,0.8616312869564327,0.8529606919994349,0.8544834692338166,0.009114599233614596,20,0.8580151377821688,0.8624965486989067,0.864705151805307,0.8593690859794829,0.8643069354171868,0.8617785719366104,0.002662406485170248,20,19,20,20
0.00859379768371582,0.0005651041602382519,1.835322904586792,0.05207793183653769,manhattan,40,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 40, 'weights': 'uniform'})",0.8679334916864608,0.8489311163895487,0.8517814726840855,0.86270783847981,0.8607414448669202,0.8584190728213649,0.007048264211364133,16,0.863047867917805,0.8677990260125906,0.8683929207744387,0.8639980995367621,0.8655581947743468,0.8657592218031885,0.0020780074532720716,0.8809491056149041,0.8695163043069234,0.8622123300334003,0.8713725943259192,0.8712585586041559,0.8710617785770605,0.005976550761243853,19,0.873823154295057,0.8773002056110333,0.8814816706284803,0.874590715175298,0.8774499217819116,0.876929133498356,0.0026925755824190076,0.85578741369555,0.8460013548441473,0.8349718128248118,0.8598908681757811,0.853219811068135,0.8499742521216851,0.008758114773823534,16,0.8554188008529462,0.859551085840378,0.8614058794958784,0.8517756769808498,0.8564461618546713,0.8569195210049447,0.003346278745001418,0.8650117499301505,0.8537189803505688,0.8446027320366852,0.8632278774726513,0.85909844171363,0.8571319563007371,0.007372222635688502,16,0.8621468952850577,0.866525279769843,0.869029287848833,0.8603597764190003,0.8645528613021084,0.8645228201249685,0.00307554711199858,16,16,16,16
0.007290315628051758,0.0017482602397909286,1.8511455535888672,0.12714965257024605,manhattan,47,uniform,"OrderedDict({'metric': 'manhattan', 'n_neighbors': 47, 'weights': 'uniform'})",0.8693586698337292,0.8470308788598575,0.8508313539192399,0.8622327790973872,0.8583650190114068,0.8575637401443241,0.007972810421270312,18,0.86138496258463,0.8672051312507424,0.8660173417270459,0.8623351942035872,0.8647268408551069,0.8643338941242226,0.0021873913321315695,0.8859211176227423,0.8703847017724506,0.8630083592787905,0.8685673337931178,0.8726884691127074,0.8721139963159616,0.0076085283504265366,16,0.8734758299830725,0.8773689478832318,0.8801716588097814,0.8752950836445401,0.8762477938074277,0.8765118628256108,0.0022314336595368996,0.8552766639954157,0.8436427902667412,0.8355202673942056,0.8599101046573328,0.8484708981108473,0.8485641448849085,0.008580907669908695,18,0.8522607832094489,0.8582984009602072,0.8587045150160358,0.8520891083252788,0.8568766073961622,0.8556458829814266,0.002898803565499979,0.8667219845726676,0.8527174140356958,0.8449060796448074,0.8621166770083891,0.8563194752371666,0.8565563260997454,0.007546915940207048,17,0.859986853593958,0.865685886818104,0.8667821667887162,0.860625262049604,0.8641756985790456,0.8634511735658854,0.002705612109324917,17,17,17,17
0.006151962280273438,0.0012381313612972844,0.27298855781555176,0.02714567574244746,cosine,36,distance,"OrderedDict({'metric': 'cosine', 'n_neighbors': 36, 'weights': 'distance'})",0.876959619952494,0.8636579572446555,0.8636579572446555,0.87458432304038,0.8697718631178707,0.869726344120011,0.005469423168427763,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8863266675020388,0.8789611391037193,0.8689721480220972,0.8810317701532819,0.8766085670502486,0.8783800583662771,0.005694994038771764,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8627044924074425,0.8590170253416811,0.8496753877418615,0.8727668363420895,0.867120977066372,0.8622569437798893,0.007786007771371722,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8719073146598488,0.866049631867505,0.8562373048328404,0.8749163821394274,0.8695831129885441,0.8677387492976332,0.0064410149865450714,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
0.005887269973754883,0.0005518253304094698,0.23801741600036622,0.0540131028459607,euclidean,42,distance,"OrderedDict({'metric': 'euclidean', 'n_neighbors': 42, 'weights': 'distance'})",0.8741092636579573,0.8541567695961996,0.8570071258907364,0.8641330166270784,0.8673954372623575,0.8633603226068658,0.007176174978157328,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8865783302814214,0.8692491202904798,0.863188991221935,0.8734170621064461,0.8769676555311535,0.8738802318862872,0.007832473880151358,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8584799306652997,0.8517305266259867,0.8441975182958166,0.8622741768674326,0.8612540113905891,0.8555872327690249,0.00677930793658348,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8691921410870476,0.8574870924408196,0.8502998025883347,0.8652981438246018,0.866224180430763,0.8617002720743132,0.006888542899305523,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1
